uuid	pred_text	text	cer
0099a295-469c-4e43-a9d0-b3c3c10a69f3	天猫精灵来份香辣手撕包菜锅吧	天猫精灵来份香辣手撕包菜锅吧	0.0
00a0d1f2-a962-4dfc-ae1e-1dba51d5596d	天猫精灵要个一大碗番茄蛋汤	天猫精灵要个一大碗番茄蛋汤	0.0
00a22d6f-8c90-48b7-a11e-8d9427b4646d	天猫精灵你叫你妈妈给你做好不好	天猫精灵你叫你妈妈给你做好不好	0.0
00a90331-549f-4d72-9032-fb17e06898f2	来碗热乎的皮蛋瘦肉粥吧	来碗热乎的皮蛋瘦肉粥吧	0.0
00a9af55-95ee-4f5e-aad3-1631fa5de81b	天猫精灵阿拉要一份鸭子炖老乌鸡个汤呀今朝想补补元气哦汤头要笃笃叫煨得浓点哦	天猫精灵阿拉要一份椰子炖老乌鸡个汤呀今朝想补补元气哦汤头要笃笃叫煨得浓点噢	0.0541
00aa1dab-6cec-4a4c-96ca-1755b9d69e6d	天猫精灵来份清炒嫩油麦菜	天猫精灵来份清炒嫩油麦菜	0.0
00ae16de-fdeb-4423-97fa-ebb09a4892ca	天猫精灵来碗暖胃小米南瓜粥吧	天猫精灵来碗暖胃小米南瓜粥吧	0.0
00af080a-2ee3-4724-87a5-2ac03cf8b6ee	天猫精灵来碗热乎的养生黑米杂粮粥	天猫精灵来碗热乎的养生黑米杂粮粥	0.0
00bbe8c6-6857-451f-b0a2-ec7fb019aa67	来份家常土豆丝吧	来份家常土豆丝吧	0.0
00c555d4-5629-4873-9297-275eecb0fad4	天猫精灵来碗热乎的皮蛋瘦肉粥吧	天猫精灵来碗热乎的皮蛋瘦肉粥吧	0.0
00c7e1b2-c330-4b65-b94f-11f94db2c53b	要碗百合红枣粥	要碗百合红枣粥	0.0
00ce00c0-5e83-4e8c-8968-d503fd3b9960	我想听魏晨的封面恋人	我想听魏晨的封面恋人	0.0
00d11dd9-b63b-49ef-bac4-57314d7cafa6	天猫精灵要个虾米炒小白菜吧	天猫精灵要个虾米炒小白菜吧	0.0
00d2b722-2771-4a29-95ec-84aa290b9659	天猫精灵来份五常香米饭吧	天猫精灵来份五常香米饭吧	0.0
00d2f9d7-1f95-4d12-8ef3-ee05a79df283	天猫精灵来份萝卜炖老鸭汤吧	天猫精灵来份萝卜炖老鸭汤吧	0.0
00e6cec6-7d4d-4555-899b-a397b838d50c	来碗番茄鸡蛋盖浇饭吧	来碗番茄鸡蛋盖浇饭吧	0.0
00ea7e66-28d3-43ac-ac3e-7f406cb0aed1	天猫精灵来碗热乎的窝蛋嫩牛肉粥吧	天猫精灵来碗热乎的窝蛋嫩牛肉粥吧	0.0
00f214b4-9b4e-49fa-a9a8-46e87328139c	天猫精灵要个西兰花炒肉片吧	天猫精灵要个西兰花炒肉片吧	0.0
00f8b834-6f71-4ed7-aa2c-e06d5cd6dff2	来一份老暖胃个猪肚鲫鱼浓汤好伐汤头要笃笃稠米道嗲眼哦	来一份老暖胃个猪肚鸡浓汤好伐汤头要笃笃稠米道嗲一点噢	0.1923
00fe517a-2a1f-4267-9bb2-856d9b6e818a	天猫精灵声音调到百分之七十吧	天猫精灵声音调到百分之七十吧	0.0
00ffa367-c7ad-437a-bfa6-76f22619894d	天猫精灵来碗紫菜蛋花汤暖暖的	天猫精灵来碗紫菜蛋花热汤暖暖的	0.0667
0103a865-a4cc-4de7-9963-a14c262668b3	我想听袁小葳的最愿的旅心	我想听袁小葳的最远的旅行	0.1667
01084b08-d910-43d0-84bc-f5cf619b81af	天猫精灵蒜香油麦菜来一份	天猫精灵蒜香油麦菜来一份	0.0
010ba7db-5c03-4213-b8d3-dcb8ca43ff73	天猫精灵要碗玉米青菜粥吧	天猫精灵要碗玉米青菜粥吧	0.0
011228e8-89a1-4ba0-aa3c-caa177a8a33a	天猫精灵来份外婆菜肉末小炒吧	天猫精灵来份外婆菜肉末小炒吧	0.0
011511eb-f847-4e7e-a9f4-8d6445b1f189	天猫精灵来份老黄瓜蛋花汤	天猫精灵来份老黄瓜蛋花汤	0.0
011a0922-9faa-409c-895d-6aedb5ee4ca7	我要唱陈人的分手那天	我要唱承桓的分手那天	0.2
011ad6fa-7867-4441-8d35-0f4f25c6bf85	蘑菇鸡肉披萨对健康有好处吗	蘑菇鸡肉披萨对健康有好处吗	0.0
011b69f7-f615-429f-beb3-aaaee01ad7fe	来份冬瓜炖排骨汤吧	来份冬瓜炖排骨汤吧	0.0
011c14fd-9736-4dbc-a5df-328b7f3bf18c	天猫精灵来份暖心养胃的排骨粥	天猫精灵来份暖心养胃的排骨粥	0.0
0120df52-5abb-4a18-a582-b2d3cede669d	天猫精灵来份鲜嫩鸡毛菜小炒	天猫精灵来份鲜嫩鸡毛菜小炒	0.0
0129d5c5-7d3d-47e1-b142-6ba2aa4f982e	天猫精灵要碗山药肉末粥	天猫精灵要碗山药肉末粥	0.0
012a5f2e-72da-4199-8700-3b97f6da268e	哎帮吾来一份杭鲍菇肉丝小炒好伐谢谢哦	哎帮吾来一份杏鲍菇肉丝小炒好伐谢谢哦	0.0556
012cd2f1-ca8c-4574-883b-561f1838c53a	天猫精灵要碗南瓜小米养胃粥	天猫精灵要碗南瓜小米养胃粥	0.0
0131e015-42c1-4490-b109-b0ca4457547e	天猫精灵来碗青菜肉末粥	天猫精灵来碗青菜肉末粥	0.0
01325c17-033d-4a61-9382-1363afe8d904	要一份牛肉窝蛋粥吧	要一份牛肉窝蛋粥吧	0.0
01332896-6319-41cd-8ccb-6208da92fc1a	天猫精灵来碗红枣黑米养生粥吧	天猫精灵来碗红枣黑米养身粥吧	0.0714
013c948e-53d2-42f6-b982-a93413f61e64	天猫精灵要个胡萝卜肉丝小炒吧	天猫精灵要个胡萝卜肉丝小炒吧	0.0
013ee680-706d-44a9-96c1-13d5e6613f6d	天猫精灵来份番茄鸡蛋盖饭吧	天猫精灵来份番茄鸡蛋盖饭吧	0.0
0140e77b-34cf-4752-abd3-95d6ecc6697c	天猫精灵来份丝瓜蛋花汤	天猫精灵来份丝瓜蛋花汤	0.0
0140f18a-8c9b-48a9-b6ed-bf988a3d4788	天猫精灵来碗养胃的小米南瓜粥吧	天猫精灵来碗养胃的小米南瓜粥吧	0.0
01410d89-0b03-4fe0-bce9-3433b33912ce	天猫精灵我要油炸的	天猫精灵不要油炸的	0.1111
014311c9-af9d-43b5-a22e-e740715dca79	天猫精灵来碗小米南瓜粥吧	天猫精灵来碗小米南瓜粥吧	0.0
01455e00-033b-4de3-b1c6-32bafd8fd264	天猫精灵来份生炒小嫩菜心吧	天猫精灵来份生炒小嫩菜心吧	0.0
014637f6-ed6c-4f4d-951a-0ba8616fe382	天猫精灵来碗小米营养粥吧	天猫精灵来碗小米营养粥吧	0.0
0157037b-4997-4baf-bcf6-b4f468a20be3	要个蒜黄肉丝小炒吧	要个蒜黄肉丝小炒吧	0.0
015e4c93-b4c1-400f-a6da-326206c6f08b	天猫精灵来份五常香米饭	天猫精灵来份五常香米饭	0.0
015fd5e2-2f3c-4769-aa66-69e817f65e5d	播放练习背速的第一周	播放练习贝斯的第一周	0.2
016c06c6-c4c4-4c6d-8bf2-c96a54f0384b	播放娱乐圈好看视频	播放娱乐圈好看视频	0.0
016c286c-71ea-4d14-a227-1516b54ab234	天猫精灵要个肉末粉丝炒小白菜吧	天猫精灵要个肉末粉丝炒小白菜吧	0.0
017fa73a-1db8-4f23-b06d-8d3ded5f5ee2	天猫精灵来份鸭胗炖裙带菜吧	天猫精灵来份鸭胗炖裙带菜吧	0.0
01822b84-5c3f-4204-9b09-8276b042eddf	天猫精灵来碗神仙粥吧	天猫精灵来碗神仙粥吧	0.0
01826ecb-002e-45e5-8c07-f39a66550b03	天猫精灵来份家常老鸭汤炖粉丝吧	天猫精灵来份家常老鸭汤炖粉丝吧	0.0
0186b7ad-fa22-4899-bc22-f15190025592	天猫精灵酸溜溜的黄瓜小炒来一份吧	天猫精灵酸溜溜的黄瓜小炒来一份吧	0.0
018c2eff-68ad-4ecf-a369-701cf70e9442	来份鲜鱼嫩豆腐汤	来份鲜鱼嫩豆腐汤	0.0
018ebdcf-9d66-4035-83bd-d517a132ad0a	天猫精灵来份芹菜豆腐炒肉	天猫精灵来份芹菜豆腐炒肉	0.0
018ec6f1-ae11-4ff4-8288-531a3a1a0c99	要个热乎的紫菜蛋花汤	要个热乎的紫菜蛋花汤	0.0
019c87de-c2a2-4901-a746-4599bf54aa03	来碗番茄鸡蛋浇头饭吧	来碗番茄鸡蛋浇头饭吧	0.0
01b360ea-bbf5-4f5d-b270-048f633e6b65	迪士尼些年轻跑步健身安全吗	急性胰腺炎期跑步健身安全吗	0.4615
01b50aa4-a46e-45a5-bafd-3a6c21e52a11	天猫精灵来份暖心暖胃的椰子汤吧	天猫精灵来份暖心暖胃的乌鸡汤吧	0.1333
01b77dcb-186f-4900-896b-874f15c17b74	天猫精灵一百六十三减九十八等于几	天猫精灵一百六十三减九十八等于几	0.0
01bad481-834d-4347-8b77-44ba9a6701b1	天猫精灵要个芹菜肉丝炒粉条吧	天猫精灵要个芹菜肉丝炒粉条吧	0.0
01bce8ae-23e1-4a99-8b5c-4089fff5d5dc	子甜津津额黑米粥蛮灵额帮吾来一碗好伐要烧得浓稠点味道香喷喷额最好了	哎格个甜津津额黑米粥蛮灵额帮吾来一碗好伐要烧得浓稠点米道香喷喷额最好了	0.1143
01c36da4-f12f-41b9-97d9-068278141281	天猫精灵来碗暖胃的小米粥吧	天猫精灵来碗暖胃的小米粥吧	0.0
01c3bc7d-46cc-4825-aef4-95113af2a9e5	天猫精灵来碗西红柿鸡蛋浇饭吧	天猫精灵来碗西红柿鸡蛋浇饭吧	0.0
01c7f246-70e0-4e2e-8a57-aac19c4fb77f	天猫精灵推荐点热乎的	天猫精灵推荐点热乎的	0.0
01c93717-494f-4b27-9eb0-f3c28022b6ee	天猫精灵来份西兰花香菇小炒吧	天猫精灵来份西兰花香菇小炒吧	0.0
01caa8b0-9c44-4cd1-8862-bf2427187751	来碗热乎的皮蛋瘦肉粥	来碗热乎的皮蛋瘦肉粥	0.0
01cae32e-4511-466d-a2e7-db4c2a2155d3	来碗养胃的小米南瓜粥吧	来碗养胃的小米南瓜粥吧	0.0
01d2c192-336f-4641-82e3-8ef12fb1d382	天猫精灵来点软乎米饭	天猫精灵来点软乎米饭	0.0
01d3bad1-8b75-40b9-94a0-e727deb67e94	天猫精灵来份番茄虾仁炒蛋吧	天猫精灵来份番茄虾仁炒蛋吧	0.0
01d48451-6835-44b3-879c-7437dc4c99a2	来帮吾来一份麻油香喷喷额土豆搭小白菜要热腾腾额哦谢谢侬	哎帮吾来一份麻油香喷喷个土豆搭小白菜要热腾腾个哦谢谢侬	0.1111
01d52663-7408-4a20-9c10-d4c4f30bd60f	帮吾来一碗老一灵额菌菇米道粥烧得烫烫叫米道鲜点哦伐该伐该	帮吾来一碗老灵额菌菇米道粥烧得烫烫交米道鲜点噢伐该伐该	0.1111
01e8b885-e697-46c6-9729-54b53be37f51	天猫精灵来份冬瓜炖排骨汤吧	天猫精灵来份冬瓜炖排骨汤吧	0.0
01eaadb8-51b5-46e0-963e-fb6c330eb66e	天猫精灵来份苦瓜炒肉片吧	天猫精灵来份苦瓜炒肉片吧	0.0
01ed06b9-1496-4903-90bf-afcb657a099f	天猫精灵要个蒜香油麦菜吧	天猫精灵要个蒜香油麦菜吧	0.0
01ef6c0a-6d97-4634-adb2-eda3268e74ce	天猫精灵来份热乎的皮蛋瘦肉粥吧	天猫精灵来份热乎的皮蛋瘦肉粥吧	0.0
01f55f3a-297a-4ed7-ad99-c5725bb6cf1c	天猫精灵番茄炒蛋来一份吧	天猫精灵番茄炒蛋来一份吧	0.0
01f68e8f-c172-43a6-98b5-8c7e50cc5ff2	要碗红枣枸杞甜粥吧热乎的	要碗红枣枸杞甜粥吧热乎的	0.0
01f8411f-6a7e-4dcb-b44e-abb8224369db	天猫精灵来份豆豉苦瓜炒牛肉片	天猫精灵来份豆豉苦瓜炒牛肉片	0.0
0207978f-1d98-4251-9702-4a2b4ec06e03	天猫精灵来碗暖心皮蛋蒸肉粥	天猫精灵来碗暖心皮蛋瘦肉粥	0.0769
02110f94-366d-4aab-a84a-17eddc3dd9ef	天猫精灵要份热乎的老鸭汤茶树菇点	天猫精灵要份热乎的老鸭汤茶树菇的	0.0625
02121a5a-e821-4b2e-9183-21b414b3b422	天猫精灵木耳炒肉片来一份	天猫精灵木耳炒肉片来一份	0.0
0216c7e6-cd8d-47c2-89a7-b0adc8ae569b	天猫精灵来碗蔬菜皮蛋热粥吧	天猫精灵来碗蔬菜皮蛋热粥吧	0.0
0216e9d7-0822-4e4a-be4d-6a2a6462b12e	天猫精灵来份圆白菜牛肉粉丝饭吧	天猫精灵来份圆白菜牛肉粉丝饭吧	0.0
021bf64e-5b89-4c34-9730-46b5f78eccf8	天猫精灵来份番茄炒蛋吧	天猫精灵来份番茄炒蛋吧	0.0
021eee79-e197-41cb-a819-e2b5b82cace8	天猫精灵来碗西红柿鸡蛋盖饭吧	天猫精灵来碗西红柿鸡蛋盖饭吧	0.0
0227a222-45ba-4604-b0eb-154d4836e8eb	天猫精灵来份西兰花配手剥鲜虾仁	天猫精灵来份西兰花配手剥鲜虾仁	0.0
0229b77d-4f86-47f2-9b6a-c0ce1f1b8000	天猫精灵来份煎银蛋烩嫩菜心清淡的	天猫精灵来份金银蛋烩嫩菜心清淡的	0.0625
022d1e04-1bd1-4ae5-9978-40082aeb083d	天猫精灵来份家常土豆丝吧	天猫精灵来份家常土豆丝吧	0.0
02341b6e-894f-46f3-9479-9fa1f8a965b5	天猫精灵红枣小米粥来一碗养胃的	天猫精灵红枣小米粥来一碗养胃的	0.0
023aeb8c-1e70-4b62-87ff-fd85f9476187	天猫精灵来碗暖胃的小米粥吧	天猫精灵来碗暖胃的小米粥吧	0.0
02416ce6-808e-4432-818f-dc9ed68d8287	天猫精灵来碗热乎的小鱼肉丝汤吧	天猫精灵来碗热乎的海蛎豆腐汤吧	0.2667
024daf77-ab61-4afc-9f7b-fdbc51029cfc	天猫精灵来碗玉米鸡茸粥吧	天猫精灵来碗玉米鸡茸粥吧	0.0
024ec015-8f59-4184-8307-beb52d9f98e3	天猫精灵来碗绿豆百合粥清热解暑的	天猫精灵来碗绿豆百合粥清热解暑的	0.0
025193e9-f2a8-4514-89d7-f99dbae1bf4c	来碗热乎的牛肉豆腐汤吧	来碗热乎的牛肉豆腐汤吧	0.0
02539cba-d352-460f-95c2-8b75ac7b0bda	天猫精灵来碗皮蛋瘦肉热粥吧	天猫精灵来碗皮蛋瘦肉热粥吧	0.0
025baf16-4ef4-40f4-acc9-b29af6f31809	天猫精灵要碗南瓜小米粥热乎点的啊	天猫精灵要碗南瓜小米粥热乎点的啊	0.0
025c1ad6-809c-4842-b940-8ee7f6a3c124	天猫精灵来碗热乎的皮蛋瘦肉粥吧	天猫精灵来碗热乎的皮蛋瘦肉粥吧	0.0
025dbb7a-4388-4061-ad65-7d4d84336f11	要个家常豆腐丸子汤吧	要个家常豆腐丸子汤吧	0.0
025ddb72-9cd4-4839-b6e3-5ac3fcaff107	天猫精灵来份凉拌裙带菜小菜	天猫精灵来份凉拌裙带菜小菜	0.0
025ec213-5a03-4c9c-830a-3dc181c86ddc	天猫精灵要份暖心皮蛋瘦肉粥吧	天猫精灵要份暖心皮蛋瘦肉粥吧	0.0
025fe439-27ac-4d34-8737-72beea0727f9	来一份老糯乎额白米粥要烧来浓糊软一点谢谢	来一份老糯额白米粥要烧来软点哦谢谢	0.2941
02611845-7acf-45c3-8115-af78a225c196	天猫精灵将灯的色温调整为百分之二十五	天猫精灵将灯的色温调整为百分之二十五	0.0
02654543-4606-4dd2-ac80-292dff6f79b2	天猫精灵来碗鲜虾蛋花热粥吧	天猫精灵来碗鲜虾蛋花热粥吧	0.0
02676b96-e1f3-4ee5-b3a9-91256fefb863	天猫精灵来一份那个暖心养胃的杂粮粥吧	天猫精灵来一份那个暖心养胃的杂粮粥吧	0.0
02677091-10c0-4bcd-a50d-bc0e4fa97139	天猫精灵要份娃娃菜焖豆腐块	天猫精灵要份娃娃菜焖豆腐块	0.0
02689af0-bfc2-4ab3-a09a-304bd43de1d5	天猫精灵要个杏鲍菇炒肉片吧	天猫精灵要个杏鲍菇炒肉片吧	0.0
026980f6-7edc-4038-aa3b-3e0801da23b2	天猫精灵来碗小米南瓜养胃粥吧	天猫精灵来碗小米南瓜养胃粥吧	0.0
026ab7da-2164-4e5a-91aa-674baa36e5a3	天猫精灵要个山药木耳小炒吧	天猫精灵要个山药木耳小炒吧	0.0
026ac994-d913-4e45-bb2e-0e4ca8b26d43	天猫精灵来份香菇青菜小炒吧	天猫精灵来份香菇青菜小炒吧	0.0
026c45d2-6fba-482e-8c40-fedb27331007	要个热乎的菠菜蛋花汤	要个热乎的菠菜蛋花汤	0.0
026ccc7d-fcbc-4124-8fe7-5e8ad5ca0f70	天猫精灵来碗红枣红糖小米粥暖暖胃吧	天猫精灵来碗红枣红糖小米粥暖暖胃吧	0.0
0270321a-5a3b-477d-bb00-c78143c4552d	天猫精灵来碗山药南瓜粥热乎养胃的	天猫精灵来碗山药南瓜粥热乎养胃的	0.0
02717f4e-a36c-4dd4-8bcd-257bf9101dc9	天猫精灵来份蒜香空心菜吧	天猫精灵来份蒜香空心菜吧	0.0
02753010-2b41-4526-a521-9a6f40194219	天猫精灵来份山药木耳小炒吧	天猫精灵来份山药木耳小炒吧	0.0
027778de-da9c-4660-bc99-1c9245e10e09	天猫精灵来一首雷默唱的一路向北	天猫精灵来一首冷漠唱的一路向北	0.1333
0278c8af-de0c-4a89-9a99-d515e7cc5e45	要份暖心皮蛋瘦肉粥	要份暖心皮蛋瘦肉粥	0.0
027ff091-4e24-48fa-b072-857714cb816b	天猫精灵来碗山药肚片汤吧	天猫精灵来碗山药肚片汤吧	0.0
0282d34a-d4a1-409f-a2da-50cf1094bc98	天猫精灵来份那个暖心暖胃的山药养胃粥吧	天猫精灵来一份那个暖心暖胃的山药养胃粥吧	0.05
028658b7-8388-4295-868c-2231c5716064	格煨牛肉菠菜蛋花粥帮吾来一份好伐米道老灵额伐要忒咸哦	格碗牛肉菠菜蛋花粥帮吾来一客好伐米道老灵额伐要忒咸哦	0.0769
028b85a3-d495-4258-b609-41aa69ac9707	要碗热乎的皮蛋瘦肉粥吧	要碗热乎的皮蛋瘦肉粥吧	0.0
0292fbda-aa44-4938-a7f0-528dfd17a7e4	侬好呀帮吾来一份蒜泥香冬瓜炒炒清爽额伐要忒咸哦	侬好呀帮吾来一份蒜泥香茼蒿炒炒清爽个伐要忒咸哦	0.1304
0299933f-899c-4c72-9728-e1104ca6fa4e	天猫精灵要一份热乎软烂的牛肉萝卜粥	天猫精灵要一份热乎软烂的牛肉萝卜粥	0.0
029a09f4-843a-4568-8e84-899e3f5405b0	天猫精灵要碗红枣南瓜小米粥吧	天猫精灵要碗红枣南瓜小米粥吧	0.0
029b15fa-56a4-4b7a-a36e-d45d7ff627db	天猫精灵要碗黑米杂粮养生粥吧	天猫精灵要碗黑米杂粮养生粥吧	0.0
029f04c2-36ab-4893-ae4b-c435082a6889	天猫精灵鸭血炖嫩豆腐汤来一份吧	天猫精灵鸭血炖嫩豆腐汤来一份吧	0.0
02a0b891-04e4-42ad-99d5-13d936e4f21e	天猫精灵要个番茄鸡蛋捞面吧	天猫精灵要个番茄鸡蛋捞面吧	0.0
02a41c4e-bfc3-4c2a-9506-c8af3a3b610a	来碗热乎的番茄蛋花汤	来碗热乎的番茄蛋花汤	0.0
02a888e8-a830-4ed0-9d15-1349ffbd164b	天猫精灵阿拉要一份豆角炒肉片盖浇饭饭头让里多摆点浇头哦米道老灵光额谢谢侬	天猫精灵阿拉要一份豆角炒肉片盖浇饭饭头浪向多摆点浇头哦米道老灵光额谢谢侬	0.0556
02a9413e-d25a-4b8a-b7f9-adce515334cc	要碗暖暖的小米南瓜粥吧	要碗暖暖的小米南瓜粥吧	0.0
02ab8a89-d8de-433e-af09-cbfd11931afe	天猫精灵来碗山药玉米菜粥	天猫精灵来碗山药玉米菜粥	0.0
02b73f05-4ba1-4f9d-bf9f-e8b41350f5d0	天猫精灵来碗暖心养胃的猪肚汤吧	天猫精灵来碗暖心养胃的猪肚汤吧	0.0
02cd7c31-b639-47b9-9cb4-78a396a30517	天猫精灵来碗紫菜豆腐鲜汤吧	天猫精灵来碗紫菜豆腐鲜汤吧	0.0
02ce0f45-6688-4ead-bb2b-4917e91c24c2	一个人在说另外一个就不要说了好吗	一个人在说另外一个就不要说了好吗	0.0
02d58e23-ad60-470d-af3e-b3b91a9912d9	来份家常大白菜炒菜清淡的	来份家常大白菜炒香清淡点	0.1667
02d5dd5e-60d3-46c8-8703-5a6696ce6343	天猫精灵来碗热乎的皮蛋瘦肉粥吧	天猫精灵来碗热乎的皮蛋瘦肉粥吧	0.0
02dbb279-4ad7-4790-bf30-393aecb8dc2a	要个海带嫩豆腐汤吧	要个海带嫩豆腐汤吧	0.0
02de40bc-8cc4-4e84-9683-28b95289d69e	来份山药木耳小炒吧	来份山药木耳小炒吧	0.0
02ded1c1-0071-4c2e-bf89-e86667ecbf98	天猫精灵来碗热乎的皮蛋瘦肉粥吧	天猫精灵来碗热乎的皮蛋瘦肉粥吧	0.0
02ebfd8c-a0be-4c08-a3a9-f0cc05909331	来碗瓦罐煨的皮蛋瘦肉粥吧	来碗瓦罐煨的皮蛋瘦肉粥吧	0.0
02f89ac7-e43c-4adf-bd2d-8e31dde5cab8	天猫精灵来碗青菜豆腐热汤炖软和点哦	天猫精灵来碗青菜豆腐热汤炖软和点儿	0.0588
02fc9401-8d2a-49ae-a6ac-be4863a8c049	天猫精灵来份莲藕炖排骨汤吧	天猫精灵来份莲藕炖排骨汤吧	0.0
02ff63aa-cc34-4441-ab54-cd965ed35bb7	天猫精灵来碗香菇炖豆腐汤吧	天猫精灵来碗香菇炖豆腐汤吧	0.0
0300ec9b-3b5a-455e-947c-d0ffb9fa1782	帮吾来一份鲜得来眉道落脱额老鸭参鸡汤汤水要炖得浓稠点米道嗲一嗲	帮吾来一份鲜得来眉毛落特个老鸭笋尖汤汤水要炖得浓稠点米道嗲一嗲	0.1613
030f6aa0-b578-4392-b863-8233911ebfc4	天猫精灵声音调到百分之五十	天猫精灵声音调到百分之五十	0.0
031004c3-dc5d-4dfa-862e-c51738c95d07	要份西红柿鸡蛋浇头饭	要份西红柿鸡蛋浇头饭	0.0
031008f9-632c-45a7-90fa-26d11644e5dd	来碗热乎的黑鱼汤补补身子	来碗热乎的黑鱼汤补补身子	0.0
03107e61-06f2-4652-a2a8-15e4c2720c52	天猫精灵要碗香菇青菜肉末粥吧	天猫精灵要碗香菇青菜肉末粥吧	0.0
0310c07e-145f-4dc4-8392-a2be678f41a1	天猫精灵来份家常葱油青菜吧	天猫精灵来份家常葱油青菜吧	0.0
03141c5f-9b99-4dd2-af26-59f0e878ae97	榨菜肉丝粥饭帮吾来一客呀米道嗲额今朝上吃踏适意额	榨菜肉丝粥伐帮吾来一客呀米道嗲额早上吃忒适意了	0.2174
031688c0-1162-4105-b319-e23a6d04ff8e	吾要一份红枣桂圆杂粮养生粥热乎乎额养养身体蛮好额	吾要一份红枣桂圆杂粮养生粥热乎乎个养养身体蛮好哦	0.0833
0317e692-4b64-42f3-85ae-6abdb638f18e	天猫精灵要碗红豆枣子粥吧	天猫精灵要碗红豆枣子粥吧	0.0
03181133-76ad-448d-a842-e87ca74b8cba	天猫精灵来碗营养八宝甜粥	天猫精灵来碗营养八宝甜粥	0.0
