uuid	text	dom
e80cfa58-352a-4e0a-92e9-99c7e86b48c3	阿拉要一份洋葱肉丝糊饭套餐老嗲额米道肯定灵光	1
429f72b0-4312-45c0-be2a-cd36381a6d5c	来一份南瓜小米百合养生粥呀养养身体蛮好额	1
fd105d37-e549-44cf-a5c6-8038c2e29878	天猫精灵播放如果历史是群喵	0
2b2b6848-2b47-4c3a-935f-edacf5591e6b	天猫精灵要碗核桃枸杞养生粥吧	1
adb0a5de-908e-4dd9-ac1a-6145bbe79957	天猫精灵把音量调到百分之四十	0
8f4259aa-011e-4cef-9124-975de60f5806	天猫精灵二十四减去十五等于几	0
915828c4-c617-40ae-b0ba-5b247f0d0cfb	天猫精灵四十六厘米等于多少米	0
f07f0990-cc59-4f2b-990f-990380e38223	天猫精灵来份番茄炒蛋吧	1
61dd0bed-f2ec-4940-a539-afd9cca3bd43	天猫精灵天猫精灵重复那个火车的声音	0
419bef4e-0d91-4a7d-81f1-7e6513bde1c4	天猫精灵播放格斗奇探的炫帝	0
49ce1a2b-a705-4e8d-81e2-4d6d7c37c6d7	唱天猫精灵这首歌还是继续收藏其他歌退出	0
9d780771-b19a-4410-a1c1-5bcd8bea99fa	天猫精灵飞机的飞机的声音	0
e1b64fd3-76d6-4c0f-b464-2bc3db3a8577	怎么播放音乐的时候会有	0
4fe72008-d24b-4e0f-8ef4-3581b44a1cfa	天猫精灵三百零二除以六十等于多少	0
aa8d9b48-076d-40e1-9467-93b05f0fe02d	来份家常番茄蛋花汤	1
0673c21a-3202-466a-8220-3edb6b0ebb58	天猫精灵来份菌菇鲜味汤吧	1
7d4e88c9-177d-481b-906e-ebc44d696a9d	天猫精灵来碗热乎的番茄蛋花汤	1
2308d234-b169-4d75-8921-2696a5ca6761	天猫精灵来碗热乎的皮蛋瘦肉粥吧	1
2be1fdd4-f06d-4207-b507-655b52f74b3b	天猫精灵播放闪光奥特曼的声音	0
6c202c30-e937-4f19-895c-313c749bd034	来份萝卜炖排骨汤	1
178efe93-9fc2-4f5a-a78f-98c4a56e3d42	天猫精灵一直播放教师的声音	0
47a2da23-3e85-4177-9207-4731e3803ecf	天猫精灵播放一首新四军军歌	0
cf24e094-8008-44e5-bc46-559126436faa	天猫精灵来份山药鸽子养生汤吧	1
01ed3ee9-7c87-4840-a649-537afc568d3c	天猫精灵八乘六加八乘四加六乘四等于多少	0
3f289b65-f6bd-466e-8b55-0e069d6b7184	适合老年人的菜	1
c6621ce5-0a96-4c04-bf60-351ea0e70b28	来份热乎养胃小米粥	1
b208feda-a87b-49e3-8238-6286eb5d3689	天猫精灵播放今年最火的歌曲	0
c50b0330-92eb-40bf-9854-201b20cabbaa	天猫精灵我的萝卜刀嗯还在呢	0
86c3c595-6c5b-4032-ac81-7a9668273742	天猫精灵一千八百三十四乘以三等于多少	0
14b596f4-b743-475c-aec3-be59465430de	天猫精灵来碗热乎的黑米养生粥	1
30b90376-cb78-40d8-bbf3-c62cdbf51a88	天猫精灵来份新出的皮蛋瘦肉粥吧	1
5fd351e7-1210-4e55-a410-76ad8f86b3c7	天猫精灵三十分钟之后提醒我煎药	0
b7c5bee2-297a-4216-8e6e-795fa0f3bb5d	天猫精灵我没叫你我叫的是小度	0
ab904ac3-42b9-4435-892a-6310f0eda3f9	天猫精灵点个西葫芦小炒	1
3b35b47d-087b-49e6-a94d-a30594a38395	天猫精灵要个白菜拆骨卤炖锅吧	1
f4162f1c-da66-4a47-ac1d-319cd7f23342	天猫精灵来份乌鸡板栗汤养身的	1
d568f6fb-e8df-4dae-96f2-438eabee1a37	天猫精灵来碗热乎皮蛋瘦肉粥	1
7575dc66-aa63-4a79-af0b-a4f629a66e15	天猫精灵五十四加五十四加五十四	0
14a37a37-ea97-47c9-88fb-e4d8e13aaab1	天猫精灵十六万加十六万等于几	0
7e127393-95c1-45a1-824d-ddc4a86c3c14	天猫精灵来份排骨炖豆腐小白菜吧	1
bb6d4959-0cbb-41b6-87a7-86a474d33b28	天猫精灵半小时等于多少分钟	0
e1cfefba-4c25-4c9e-83ec-e265631fd175	天猫精灵二零七零减二零零八	0
deea8042-1f85-481c-8f66-832298d246a6	天猫精灵五十二加二十七等于几时多	0
12abc82c-a645-48b6-9447-653e3a61982c	来一份清清爽爽额空心菜小炒米道清淡点哦谢谢侬	1
6f8900d7-71b5-4876-b130-606e81188b5d	天猫精灵来一份香菇嫩鸡毛菜吧	1
19c03cee-b36b-4dc2-b1fa-f7e390eb0cb9	天猫精灵播放张真源的出冤	0
76b4e4bb-4b80-4e71-9867-70b91d04801f	要个爆香脆白菜吧	1
e6499210-1431-4cb7-a1bd-c766ec5fa680	要个鲜鱼豆腐汤热乎的	1
4d917c6d-40f0-4bc5-9c23-03e0e2f8e99d	哎帮吾来一记番茄搭茄子小炒伐茄子要煸得酥酥额米道软点米道老灵额	1
891bbcd9-436d-4daa-b747-6ca11110e5de	天猫精灵音量加到百百分之八十	0
ff6037d3-1fda-4a8b-969a-3d70009bff9f	天猫精灵来份家常紫菜蛋汤吧	1
82364f88-c797-4978-ae4d-79998ae70354	天猫精灵要份热乎东北疙瘩汤	1
7b252f9f-d0b1-427b-95bc-d1c99785157e	天猫精灵要份鲜鱼豆腐汤吧	1
03951c1a-a94a-46d1-b218-eb0127c2e48d	天猫精灵零点一五八七减零点零二二八等于多少	0
62ef5327-69d6-4e83-93c4-928c4ccc3fd0	天猫精灵要一份五常香米饭吧	1
3850c7f3-1813-4068-bea2-387856c68eca	天猫精灵我要听周深的少管我	0
426d6265-7833-4b8e-99a1-d9a00a227deb	你好天猫精灵音量调到百分之八十	0
bd5e3071-a11e-4362-b1d8-6d0834bff133	天猫精灵我为啥不可以与你谈恋爱呀	0
f9edbc76-c82a-4f87-9f4c-496fed247081	天猫精灵北方晨星项目管理有限公司	0
96b48b98-e68a-4e6a-a3b8-cdee557f45ea	天猫精灵来碗热乎的紫薯黑米养胃粥	1
a5e1c808-6253-478b-8a4e-dcff96523c8b	我要唱陈玉珍等我来娶你的死在人海	0
32938455-50de-487f-92ff-7c3eb3d2597d	天猫精灵今天台海巡演怎么样	0
d0073538-0c5a-4336-87a7-ce429bae5564	天猫精灵把窗帘关到百分之三十	0
d408eddd-9803-426b-acf2-486665d6ed5a	播放普通人枕着的背后孤淋雨	0
fa0372eb-520d-4d8f-b507-f817d3fdfc8f	天猫精灵来份热乎砂锅炖娃娃菜	1
536dd408-b771-436f-be8c-a37871033fe1	天猫精灵要个热乎的番茄蛋花汤	1
ad4ea55f-1730-4045-b2a2-3584c42c1bfa	天猫精灵帮我播放周深的反深代痴	0
6c2d5e40-97f3-4976-b9a7-820c48955cd6	天猫精灵声音调到百分之十	0
14b16a25-a96d-44ea-9a83-c3eb68328ebb	天猫精灵把窗户把窗帘关到百分之八十	0
e6f9e7c8-f103-44c2-8378-c0835d6b1757	天猫精灵来碗红枣银耳甜汤吧	1
0ea00cdb-7f2e-4e2c-812f-0b3181e1ac94	天猫精灵要个蒜苔肉丝小炒吧	1
08ee15c5-0398-4831-8c97-18656cd8ce47	来碗山药肉粥吧	1
a8543b3d-2714-440e-bdf8-9ea999074d7f	天猫精灵播放你播放明天你好	0
c7563fb8-7d43-41a4-abc0-07847b061637	天猫精灵来碗红枣核桃养胃粥吧	1
5979aeb6-d883-4b82-80a4-05d2ffde922d	天猫精灵唱宝宝要学会说谢谢	0
7eac6a70-740e-4e8c-a409-a381d21f7390	天猫精灵要碗甜糯南瓜小米粥吧	1
e8122fd6-1025-4014-bdb1-cb098b5e94b0	天猫精灵来碗热乎的八宝杂粮粥吧	1
8654b48f-ff17-48ee-b48c-7f2a61384aaa	来份小河虾炖豆腐汤	1
bb51a15e-1ca2-4b1f-bbfb-ae9d94643f82	天猫精灵把情商故事给我删除	0
51796f49-951c-473d-9bc5-cec9e65c7228	天猫精灵继续继续播放安的拔萝卜	0
ecf9aad4-6620-4fed-a3d5-5c821048c557	我想听田震的爱上谁	0
cc3d9a1a-6f15-4bd9-8231-cb878684f996	天猫精灵来份排骨土豆豆角炖一锅	1
a7a00eb8-dd6f-4111-8054-1f407b7b605d	天猫精灵来碗番茄鸡蛋拌荞麦面吧	1
0ef871be-e765-4adf-aea9-a4aa963d722f	天猫精灵小猴子爬树上吃香蕉	0
1c4a23c5-9d50-4a58-9a3d-9d595c10435c	天猫精灵把声音把声音放小一点	0
2d058dca-ab95-4a4f-b4ac-970690deab17	天猫精灵来碗养心滋补养胃粥吧	1
9ca8ff1f-e991-4d89-966e-37cca108f826	天猫精灵来份西红柿鸡蛋木桶饭吧	1
603e4e65-12c2-4c61-bc10-24701e47a189	你让天猫精灵关了吧	0
f3d319fc-2ec5-45a5-ab1d-867140812188	天猫精灵来碗养胃的小米粥养耳枸杞	1
fa0d1107-b9ae-41ae-8ddb-25df621e9fda	我想看心探者	0
c8e67f6c-669c-4b66-9666-87cfd1435439	天猫精灵三十五减六十三除以七	0
a155f0c6-a008-4c54-9976-819a67ed7cff	汤姆猫精灵能不能给我放一个小婴儿哭的声音	0
78454a94-fe14-491d-9b8a-22bf67d12fb6	来碗红枣银耳汤暖暖胃	1
e1e09c4c-21f3-4c14-95ef-bc72020f59dc	天猫精灵点个清炒嫩油麦菜吧	1
29e21b41-d00a-4e3e-b439-d0941c064faf	天猫精灵要碗红豆莲子养胃粥	1
a4258a24-ddbf-49b8-8dd8-156ae4eac48c	天猫精灵要碗玉米肉末粥吧	1
cd3d232a-e30d-409f-af38-59ed652f75c6	天猫精灵来碗热乎的皮蛋瘦肉粥	1
37a02cde-977d-4794-b8b1-6254382ec475	天猫精灵这些我都看过了不要看了	0
2952b118-3d7e-44c0-b5f3-8801b5ffbe6a	天猫精灵来份外婆家的纳笋小炒吧	1
c3bd8b07-5828-46be-9486-b824ff47eab8	天猫精灵放熊熊大熊二的声音	0
0e71e73a-0fea-4535-ae48-ca271fe58f8a	天猫精灵连续播放孔雀的声音	0
98994aef-f967-4523-b009-b66c90c7af09	天猫精灵来份爆炒嫩红薯叶嫩点的	1
bf672df4-ffc0-4871-8e53-c9b5570334d8	天猫精灵来碗热乎的小米南瓜粥	1
cf8747d8-3dc3-486f-9d7c-281a0c7c51be	天猫精灵来碗香浓皮蛋瘦肉粥	1
48fe5b6b-744a-434d-b3b9-c244b90db9d0	天猫精灵打开打开大香蕉一条大香蕉	0
6336b793-6e44-4172-8d79-2ee7eed250c5	来碗杂粮养生饭吧	1
e4778b1b-369c-462e-b4ee-8c50c56d8dd4	天猫精灵来份番茄蛋花汤	1
ebc980fd-ce30-43d1-9d8c-b191e932d255	天猫精灵要个滋补养胃的猪肚汤吧	1
2620d54e-eec5-4a10-8a8e-28656de31ae1	天猫精灵要碗枸杞南瓜粥养养胃	1
e81e550d-577d-4395-bd9b-f3771c724947	天猫精灵要碗热乎的白菜豆腐汤吧	1
1a58d24d-f14c-4b03-a5ea-a681d8370848	天猫精灵要个鲜蛤蜊粉丝小白菜吧	1
325bce90-8702-4812-a8cb-316fa9954470	天猫精灵要碗热乎养胃的黑米粥	1
84031a4b-0ee7-444a-b2fe-af7f68cdc40d	播放宫保夏球的太湖	0
52a59563-ab5c-438a-b5c4-52d50eaaa69c	我要唱房东的猫的来自远古的少年	0
885dd457-b4fd-4fd3-ba07-c4474ad90e0e	天猫精灵来份酸香粉丝煲吧	1
e2d388bd-c828-4d7c-b973-9682a5c59f5e	天猫精灵继续播放上一个内容	0
ecaa53e7-b2bb-4a09-9cda-fb8e916136a7	要个荷兰豆小炒吧	1
70634922-032a-4c51-89d9-f2aa5e901ac0	有软乎点的菜吗	1
677bb6d1-26d7-4c1f-92bc-fe1a573ba2de	天猫精灵一只砖头掉下了山山里冒出熊熊火焰这是为什么呢	0
333987e4-4aac-4cdd-90e8-41756dfa98e7	加了进来悠悠帮忙点点赞赞欢迎花花草草	0
dbbc2480-11c4-44eb-be41-fafd8f4d3cfb	天猫精灵来碗热乎的皮蛋瘦肉粥	1
0fe3c586-75fb-4a34-916a-b1780f8df3ce	天猫精灵皮蛋瘦肉粥里放点菠菜吧	1
58aeb43e-3e46-43ad-9ee9-7a7ff63b2b15	天猫精灵三百二十乘三十等于多少	0
ce8937f0-91f4-42d3-8758-0be9f05ecfea	教一下转腰盘的操作	0
5becc671-c387-4540-9b86-48c6fe8a70e8	天猫精灵等一会我说关心你就关心	0
cc62dfce-f7a3-49c1-b647-1aeb7842a4f1	天猫精灵来份蒜香嫩油麦菜吧	1
93b66aac-9d2a-4984-bc92-f4696cd1f1cd	来份番茄炒蛋吧	1
c18b42cb-0683-42bd-9121-994bc4409ca5	我要唱孟旭东的偏天那少年	0
ca06f22d-4bdb-4dcb-af10-7221021b0a9f	来碗荞麦凉面吧	1
63a5e3f7-4ff6-4649-96e3-459f3b35af37	天猫精灵雷西现在还在拉力国际吗	0
fc3c7821-4d87-48b6-b8c2-191624f59df5	小爱同学天猫精灵小爱同学天猫精灵	0
44f8e72a-09e5-400e-a144-45db802b294c	天猫精灵要汤汤水水的	1
eca53a47-78b1-4776-8049-dd1d87df38c2	天猫精灵播放口袋里的超级坦克	0
5906ae77-e84b-4414-946d-0564eda60c51	天猫精灵来碗菌菇汤面吧	1
250433f0-24ef-4f0c-ba71-86f9de8341fd	播放周深的歌爱久见人心	0
2165f4f4-5dbd-406b-b1b4-4b7df4c1b124	天猫精灵来份蒜香油麦菜吧	1
6f6ee1cb-1957-4dc9-a470-b5cec38a0477	天猫精灵要碗红枣桂圆养胃粥吧	1
496579c2-7ee8-4051-a8ce-0d9791cdc414	天猫精灵播放周深的小笨蛋	0
ffabb6c8-e309-43cb-bbd4-e585e6ee613c	打开香辣鸭锅吧	0
3ce9e199-9092-4910-837d-9787b4efdcb3	天猫精灵播放我的世界之地形梦境	0
f4985f55-aba9-441b-8cd5-b21380fa4789	天猫精灵来碗热乎的小米南瓜粥吧	1
999b11be-d9ed-405c-a507-b5ca43066f18	天猫精灵推荐点热乎的	1
60ce13ea-6724-4996-b0dc-e82a49e365b5	天猫精灵来份外婆菜炒蛋吧	1
78ac1473-12af-4a0b-b8e6-b027237d1ba9	要碗桂花红豆粥热乎的	1
a5aaf4f3-f2e5-4505-b917-b7a4c961c110	天猫精灵一直发出赛车的声音	0
3897327f-82f6-4722-9a38-190483fa2fbf	天猫精灵来碗热乎的皮蛋瘦肉粥吧	1
9dd7553d-6462-4195-b3db-f156ef2bedb2	天猫精灵请你把声音调到五十	0
5cda1e20-d163-479b-b388-649222338ee3	天猫精灵请你搜索春天的春风的三月方	0
d2f0d316-ed13-4fc4-aa56-75603e05a2e4	我要唱辛悍的尽头是哪头	0
18db5193-d5e2-41fe-9e57-f10520a59c30	好天猫精灵你怎么这么小声音啊	0
d7f67fbe-4feb-48f9-9481-fce66dc17efe	天猫精灵来碗养生杂粮粥吧	1
993b8a37-0be6-4785-9719-b6ea880675b3	天猫精灵请请那个放我的尼诗歌	0
1a1938a7-0b55-4233-b45a-9a4c63790fe6	天猫精灵来碗桂圆红枣热粥	1
48f16bd6-c00b-4249-aa0b-0b4a2168f1be	天猫精灵呃八十二减减二十七等于几	0
4619f3fc-18a2-4909-9ca8-4ce3f945b65f	天猫精灵要碗老鸭熬的小米粥	1
39da0bb2-d5a2-4411-9390-c21ca7d1fe77	天猫精灵音量大调到三十五	0
2729b3ab-f456-441b-817b-6b65326802f5	天猫精灵来份小鸡蘑菇炖粉条吧	1
efaa1659-c3ae-4ab1-a984-6eeeede75c06	来碗番茄蛋汤吧	1
0a502eab-9f0e-4d32-9a50-c8e104bc2834	天猫精灵来碗养胃猪肚粥	1
138aa649-51b3-4f83-8a5c-f1f447773f8b	查询腹部推举机的锻炼计划	0
e434742c-98ae-46c9-9971-20b75ba60931	天猫精灵要碗香菜嫩豆腐汤	1
6b8ad860-ca8a-4d29-ad83-a02551d15920	来份暖心紫米莲子甜粥吧	1
e6b624a5-30e3-430d-8be6-451078e47e36	天猫精灵声音加大百分之五十	0
0bfdcb6c-d002-4912-97b0-85e7cbed6264	天猫精灵来份清炒小白菜嫩点的啊	1
f1c75a2f-fb1b-4fee-995f-59a7992f0a47	来碗番茄炒蛋刀削面	1
51ca829b-47ae-47ea-af3b-c5790edce2a9	天猫精灵来份木耳炒山药吧	1
25f5443e-0fe5-453d-b4d4-ee69d34e0981	天猫精灵要碗白菜豆腐粉丝汤吧	1
0a5a6430-c302-46c7-ae05-229f6013fdfc	天猫精灵七千九百九十除以一百七十等于几	0
8673fa79-ac30-49b1-8586-e726d29178c9	天猫精灵二十九乘十一等于多少	0
8dbcedc4-23ea-421f-9bba-475a5b501f26	天猫精灵要个家常紫菜蛋花汤吧	1
018e85d0-042b-497c-bbb0-c575f7a77737	天猫精灵小声点赶紧去出来写作业	0
6ab820bc-da6f-4617-bd98-da6d1bf0e8bf	天猫精灵放一首乌兰巴特的夜	0
8dfaedba-0429-4feb-96e5-394efa5acab7	天猫精灵来份红枣乌鸡汤暖暖身子	1
692056ea-ac8b-4ae2-aa66-6b438695946a	找旋转屈撑机训练教学	0
cc174bf9-fce3-421d-8bdb-9d75356fb9ff	全身锻炼方法训练回训像周期的事情一样	0
0efb22d1-c1e4-4f28-9cf8-fb3256eb05e3	天猫精灵宝宝午睡起不了床怎么办	0
4da8ef59-9b72-4baa-a33b-41b530be0885	天猫精灵来份酸酸甜甜的果仁菠菜吧	1
b060e1b5-3931-4b74-8912-1a8e291eb7a4	天猫精灵一百九十二减三十二	0
4d647f23-fbe2-4778-941d-32bac807e843	点个铁板粉丝炒包菜吧	1
2e82343e-e47b-41d2-b2f9-43f66cd8f54b	天猫精灵播放马思维和朴仔饭的歌	0
0abb42e2-268c-4ab6-a67a-c4371f80eee8	天猫精灵播放一首美依礼芽的歌	0
87634241-2708-4e61-b075-976dda7e0481	天猫精灵六百二十一加八百四十八	0
2e911d1a-3e8c-4eb2-b937-0e0d8eec5f05	天猫精灵来碗家常青菜蛋炒饭吧	1
f315ed7b-0b81-4666-adc9-c738ad63e36f	天猫精灵来份山药排骨养生粥吧	1
1862627c-2952-40c0-8ea8-fe31455abdb7	萌鸡小队吧天猫精灵播放拉斯丁	0
50c1c369-38fd-4e1c-8c37-a66e78538357	天猫精灵来碗紫菜虾皮蛋花汤吧	1
9115011f-f56a-410d-a659-0fa73f6e07a2	要碗番茄牛肉汤面热乎的	1
f1b00564-05f4-471d-b0d7-2b62a1589e08	天猫精灵要份山药肉末暖心粥吧	1
18dc2c97-8fb4-496c-8c45-88f8d6f9b2f2	天猫精灵来份暖心乌鸡养生汤吧	1
c6b7a225-6f77-4c5f-9459-36178101fa06	天猫精灵来份鲜贝什锦粮汤吧	1
929dcd25-afe0-4a1a-99ac-a1c8d7ff40ca	天猫精灵要一份香菇热末暖蛋汤	1
5d8f8e3f-c19b-408c-ae6c-bc09d01b11b1	天猫精灵继续播放姜小牙上学记	0
9e495f4c-b31c-448f-b0cf-cb289dc32bc4	天猫精灵来碗热乎的小米粥吧	1
99118560-be2d-43fd-84c9-7414fb9d6388	可是我不是你的朋友	0
9cc59289-a040-4cfd-9432-5b7a7962953f	天猫精灵我给你表演个后空翻	0
804e2714-a665-4861-9b48-2f61300f25df	天猫精灵播放周深的我以渺小爱你	0
4346abd1-d6b9-419a-af37-9ae4fdf75c4d	天猫精灵番茄炒蛋拌面来一份	1
0067e2a5-7874-4689-a262-923af9f599d0	天猫精灵来碗南瓜小米养胃粥吧	1
ec5355af-14e4-4d84-8361-77e6c323f2e1	天猫精灵四十四加四十七加五等	0
853100d6-fc3e-4c08-bcf7-86fef5766502	要份小米南瓜粥热乎的	1
ada45de0-477c-451d-bb7c-c746d3df4cd9	天猫精灵十六乘以二十五等于多少	0
aa802c62-207b-469c-8d54-bd10733f761b	颈部转拌器的详细练习教程	0
5dfe8671-b633-4ad5-a004-22046e3c4739	来碗暖胃的小米粥吧	1
93d14f7f-bdea-44c5-8b59-d4963fd8e372	天猫精灵要份西红柿炒蛋	1
