uuid	pred_text	text	cer
3fc73aef-7593-4264-b712-dcba29e0c94e	天猫精灵来份素烧茄子盖饭吧	天猫精灵来份素烧茄子盖饭吧	0.0
3fc898eb-203e-4442-bdca-9a74cbcc1d49	天猫精灵是你的光线调亮一点	天猫精灵是你的光线调亮一点	0.0
3fccdd68-18f1-4091-81d2-59211f16eef2	天猫精灵点个木耳山药小炒吧	天猫精灵点个木耳山药小炒吧	0.0
3fcdaf89-c423-4374-ba61-fe6b8915c692	我想看欢欢的童年	我想看欢欢的童年	0.0
3fce0af9-d404-45f6-bd72-2b1e09f8ad44	来碗桂圆银耳养身粥吧	来碗桂圆银耳养身粥吧	0.0
3fcea448-d849-47b6-a96a-785b6eee4b91	来份荷兰豆小炒吧	来份荷兰豆小炒吧	0.0
3fcecbd9-7e5e-4af6-ac16-55bfb60b6961	天猫精灵五点四零乘以二等于几	天猫精灵五点四零乘以二等于几	0.0
3fcf1cd7-eb51-4f07-9d92-fd60110de9af	天猫精灵播放十遍蓝鲸的声音	天猫精灵播放十遍蓝鲸的声音	0.0
3fcf5526-841e-43b9-9fc7-0ee8e8aedc5e	播放这就是中国	播放这就是中国	0.0
3fcfd199-8d7d-481c-9966-b6445e1b2943	来碗暖胃南瓜甜粥吧	来碗暖胃南瓜甜粥吧	0.0
3fd08f09-87a2-4da8-8ea4-2621050dff17	天猫精灵来份家常西红柿炒蛋吧	天猫精灵来份家常西红柿炒蛋吧	0.0
3fd15084-72a3-4620-b381-17fa9adedc99	天猫精灵总裁七月新娘别来无忧	天猫精灵总裁契约新娘别来无恙	0.2143
3fd3426d-5dc0-4b01-8039-2989bd22fb32	天猫精灵简单吃点啥好	天猫精灵简单吃点啥好	0.0
3fd4bfff-16fa-43a7-8fa0-2bdd28495961	天猫精灵十以内加减法呃做数学题	天猫精灵十以内加减法呃做数学题	0.0
3fd5dd07-e50a-4cc9-8e83-e6583a3d0a8b	天猫精灵播放喵地瓜大闹蛋仔岛	天猫精灵播放喵地瓜大闹蛋仔岛	0.0
3fd81cf3-ee36-4c73-b7d3-e650a80e211a	天猫精灵别放太多调料	天猫精灵别放太多调料	0.0
3fd8924f-d6d9-4d6b-b1b1-6427b8729067	天猫精灵来段来一首我相信	天猫精灵来段来一首我相信	0.0
3fd93f41-e321-443c-929c-2de73e419b30	来份西红柿炒蛋吧	来份西红柿炒蛋吧	0.0
3fd9b0b0-926a-4166-ada7-055691f02c6c	天猫精灵麻雀的声音麻雀的声音	天猫精灵麻雀的声音麻雀的声音	0.0
3fd9cad0-6157-43de-a95f-617319f876de	来碗红枣小米粥养胃的	来碗红枣小米粥养胃的	0.0
3fdaa3cc-8445-4501-b122-13285e8e7c1b	天猫精灵来碗豆腐米饭吧	天猫精灵来碗珍珠米饭吧	0.1818
3fdab9e1-c8c4-4429-8e10-20138d4478f8	天猫精灵播放兔一一讲故事	天猫精灵播放兔一一讲故事	0.0
3fdac8cb-fe4b-47a9-a621-335c195993cd	天猫精灵音量调到十五	天猫精灵音量调到十五不知道	0.2308
3fdb79dd-76d2-4bba-8c64-6df6784b7eab	我要唱一个小孩子的只有你想见我的时候	我要唱一个小孩的只有你想见我的时候	0.0588
3fdbe760-6688-4901-9781-3c72756deb83	天猫精灵来碗热乎的皮蛋瘦肉粥	天猫精灵来碗热乎的皮蛋瘦肉粥	0.0
3fdd6109-9af9-4708-a0b2-69d082124083	天猫精灵来碗红枣桂圆养胃粥吧	天猫精灵来碗红枣桂圆养胃粥吧	0.0
3fdda119-8a68-4844-8e54-424de019969d	天猫精灵声音调到百分之五十	天猫精灵声音调到百分之五十	0.0
3fddecd8-fcca-4f8a-8f78-a44a21eb41cd	天猫精灵播放田震的铿锵玫瑰	天猫精灵播放田震的铿锵玫瑰	0.0
3fe13084-0817-4a7d-9535-436efdb5346f	重力手套的动作要领	重力手套的动作要领	0.0
3fe13f40-5480-4170-a645-6e4358d6c84f	天猫精灵要个清炒小白菜苗吧	天猫精灵要个清炒小白菜苗吧	0.0
3fe2e69a-c86d-460f-b25e-c51f151e8b56	天猫精灵要个煮得烂的	天猫精灵要个煮得烂的	0.0
3fe31f60-8636-4647-8e4c-26cd3df54910	天猫精灵来碗热乎的皮蛋瘦肉粥吧	天猫精灵来碗热乎的皮蛋瘦肉粥吧	0.0
3fe3c8ce-14de-4d66-a5ae-7a9021d9d65b	天猫精灵二十五减七等于多少	天猫精灵二十五减七等于多少	0.0
3fe406ab-c12c-4ab0-a4dc-cb9f893a0e7e	天猫精灵要碗玉米粒青菜热粥	天猫精灵要碗玉米粒青菜热粥	0.0
3fe506b7-6b24-4ee0-89f8-1407da62a46d	天猫精灵来一碗窝蛋牛肉养生粥	天猫精灵来碗窝蛋牛肉养身粥	0.1538
3fe5e1c8-b256-4c01-98e0-1aa289bb72ed	天猫精灵离四月初九还有多少天	天猫精灵离四月初九还有多少天	0.0
3fe61e0d-c701-4dcf-beee-8f822f070253	天猫精灵来一首我把来生许给你	天猫精灵来一首我把来生许给你	0.0
3fe674d1-2b5e-48ce-8c1d-2d171b53516e	我想看生活常食	我想看生活常食	0.0
3fe71298-456b-419c-93a9-a4d58ea442af	天猫精灵播放阿云嘎郑云龙梁朋杰的偿还	天猫精灵播放阿云嘎郑云龙梁朋杰的偿还	0.0
3fe79b4b-5902-41e6-9845-b931d5654853	天猫精灵唱河南豫剧李金枝的河南豫剧	天猫精灵唱河南豫剧李金枝的河南豫剧	0.0
3fe91f41-0285-401f-86aa-0f4042f61eff	天猫精灵我可以跟你做朋友吗	天猫精灵我可以跟你做朋友吗	0.0
3febe21a-6633-4421-8ff5-ef148055595c	天猫精灵请放周深和张也唱的灯火里的中国	天猫精灵请放周深和张也唱的灯火里的中国	0.0
3fede0b3-0b83-46eb-8fae-cf0b13ffef80	我想听三块木头的一瞬	我想听三块木头的一瞬	0.0
3fede96b-8841-49f2-b88d-361f42871f27	天猫精灵十五分钟通知小朋友关机	天猫精灵十五分钟通知小朋友关机	0.0
3fee49c9-9788-406c-86c5-3d8fb94969b4	天猫精灵那个分贝调到六十吧	天猫精灵那个分贝调到六十吧	0.0
3feec729-37cc-4a3a-9a1c-670c31ab0350	天猫精灵要个家常油麦菜吧	天猫精灵要个家常油麦菜吧	0.0
3fef6d51-d4b3-418b-9888-534290592875	天猫精灵播放贝乐虎儿歌一起玩水吧	天猫精灵播放贝乐虎儿歌一起玩水吧	0.0
3fef765c-5a8a-4f7e-9346-8fc2c2ade816	天猫精灵要碗桂圆银耳养身粥	天猫精灵要碗桂圆银耳养生粥	0.0769
3ff04770-de33-4095-ac8b-392f0cbff87a	来碗热乎的鲜鱼片粥吧	来碗热乎的鲜鱼片粥吧	0.0
3ff19996-16cd-432e-87b1-bb0230b88ecb	天猫精灵来份农家大杂拌吧	天猫精灵来份农家大杂拌吧	0.0
3ff2a763-e1ee-49cc-bad6-4d1b371550b6	听到没有妈妈要出门记得不要给陌生人开门	听到没有妈妈要出门记得不要给陌生人开门	0.0
3ff33340-385c-4f4e-9023-31be399f0a2c	怎么可能天猫精灵一四四加四十八等于	怎么可能天猫精灵一四四加四十八等于	0.0
3ff3818b-f536-43e7-bc5e-6a11aa2d530f	天猫精灵冬瓜猪肚汤来一份吧	天猫精灵冬瓜猪肚汤来一份吧	0.0
3ff49612-b731-4224-a581-f6345bb2d537	那个什么那个天猫精灵放通天大盗这首歌	天猫精灵放通天大道这首歌那个什么那个	0.7222
3ff4bdcb-049e-46c0-8072-ec07d3aa41e8	我想听周深唱的青春就这样	我想听周深唱的青春就这YOUNG	0.3125
3ff4d2cd-71db-47ad-8716-aa171f76408b	天猫精灵一百多万加一百多千一百两千	天猫精灵一百多万加一百多千一百两千	0.0
3ff6d142-2ec5-4972-8770-8ae93918bbe4	天猫精灵要软乎的面食	天猫精灵要软乎的面食	0.0
3ff7bf0d-9011-4432-8bf2-b1c6488fb8a8	天猫精灵给我给我播放龙的声音	天猫精灵给我给我播放龙的声音	0.0
3ff89c65-3648-4fef-aa6f-b02a404e92b6	来碗热乎的牛肉蛋粥	来碗热乎的牛肉蛋粥	0.0
3ffa1057-a52b-4e33-a379-6a452375d355	他们都说忘记就不会痛不是真的吗	他们都说忘记就不会痛不是真的吗	0.0
3ffb0df9-ac20-4b7a-9105-9096fdb27d1b	天猫精灵你再刚重复一遍刚才的话	天猫精灵你再跟重复一遍刚才的话	0.0667
3ffb1ae9-daed-47ca-bde5-e2348a12af73	天猫精灵来份蒜香油麦菜吧清淡点好	天猫精灵来份蒜香油麦菜吧清淡点好	0.0
3ffc8f10-b1af-41d2-9586-176f39ab8f06	天猫精灵唱很大很大很大的声音	天猫精灵唱很大很大很大的声音	0.0
3ffce925-fbec-4822-a107-82f2b9211507	天猫精灵我家小主人好可爱哦	天猫精灵我家小主人好可爱哦	0.0
3ffcf6c5-bd6e-470f-8cfa-7f215f03ded5	天猫精灵六百二十四减去四十八	天猫精灵六百二十四减去四十八	0.0
3ffdf19b-fc01-4fd7-8808-b9d9c0f5d40e	天猫精灵点个麻酱拌油麦菜吧	天猫精灵点个麻酱拌油麦菜吧	0.0
3ffeeb9b-2345-4936-b918-04eedcb96f8d	天猫精灵播放黄子弘凡的歌	天猫精灵播放黄子弘凡的歌	0.0
3fff7ec7-c8a0-46ec-bbac-7b35d2637172	有煮得烂的吗	有煮得烂的吗	0.0
40003b35-7b6f-4055-aafa-7ec99ec33e4a	天猫精灵播放热辣滚烫的主题曲	天猫精灵播放热辣滚烫的主题曲	0.0
4000619f-8088-4776-a4a3-8cf514336441	天猫精灵来碗养胃的小米南瓜粥热乎的	天猫精灵来碗养胃的小米南瓜粥热乎的	0.0
400106e6-3ab1-4c9f-921b-9a504afe7df6	天猫精灵来份番茄鸡蛋盖浇饭吧	天猫精灵来份番茄鸡蛋盖浇饭吧	0.0
40020614-c21f-492d-a616-8cdb84696c89	天猫精灵这是怎么被造出来的	天猫精灵这是怎么被造出来的	0.0
400237c9-e609-4729-8655-30fa1af52126	天猫精灵播放苏州评弹蒋月泉	天猫精灵播放苏州评弹蒋月泉	0.0
40030908-fd4f-48d7-b341-3ff143296c39	天猫精灵要个山药片炒黑木耳吧	天猫精灵要个山药片炒黑木耳吧	0.0
40035627-0881-4da0-aa3c-5bcdf53dc407	播放短信后的胡千旭	播放性转后的胡先煦	0.4444
4003d6a3-3e6d-4593-9240-be41a473ebff	那你那你没有脚啊我没看见你脚啊	那你那你没有脚啊我没看见你脚啊	0.0
40042f3d-c965-40ec-9701-2e533d11910f	天猫精灵百分之五十的音量播放音乐	天猫精灵百分之五十的音量播放音乐	0.0
400639e1-778e-40df-bf48-531db3f88126	天猫精灵最近天气有没有雨	天猫精灵最近天气有没有雨	0.0
4006d627-4925-4cd9-8377-6b1c7aca6ceb	天猫精灵打开客厅灯啊天猫精灵开灯呀	天猫精灵打开客厅灯啊天猫精灵开灯呀	0.0
400744b8-6a72-4827-a7a6-136a1efec1ce	天猫精灵要少盐少油的	天猫精灵要少盐少油的	0.0
4007a447-d009-49f4-962a-57a40f82b899	天猫精灵播放超级宠物超级飞侠	天猫精灵播放超级宠物超级飞侠	0.0
4007be75-584c-46e0-be50-ebf68078cead	天猫精灵要碗热乎的皮蛋瘦肉粥	天猫精灵要碗热乎的皮蛋瘦肉粥	0.0
400a2b44-c82d-4d0f-a530-87768f7d2c08	来碗热乎的红枣山药粥吧	来碗热乎的红枣山药粥吧	0.0
400a6dcf-cd6c-4776-9015-a1dfc327f8bc	天猫精灵来碗热乎的八宝黑米粥吧	天猫精灵来碗热乎的八宝黑米粥吧	0.0
400a81d7-b9bc-48ab-98a2-633e9ff5a97e	天猫精灵重新播放心上的罗加	天猫精灵重新播放心上的罗加	0.0
400a9be8-d8fd-46a5-bf29-3cb00f9afbcc	天猫精灵要温乎不烫嘴的	天猫精灵要温乎不烫嘴的	0.0
400c6570-1e85-4f44-b44d-7a7ad1a4f4c0	有急性期的孢枕病毒感染适合什么样的运动	有急性期的疱疹病毒感染适合什么样的运动	0.1053
400cdc95-31bd-44e8-b0b9-bee730c86b3a	天猫精灵播放动漫仙武传的钢尾曲	天猫精灵播放动漫仙武传的钢琴曲	0.0667
400d157d-a137-496f-8944-58f00f97b035	来份豆角土豆丝的小炒吧	来份豆角土豆丝的小炒吧	0.0
400dd970-af35-4bdc-86a4-d89c647db7b7	天猫精灵带有系统的小说有哪些	天猫精灵那有系统的小说有哪些	0.0714
400ebf2e-9f4d-467d-9f2f-4262ae9cc2b2	天猫精灵一万四千五乘以百分之二十等于多少	天猫精灵一万四千五乘百分之二十等于多少	0.0526
400f218a-a833-43c3-bf7b-317e3ce0f7a0	天猫精灵你快点睡觉吧都到晚上了	天猫精灵你快点睡觉吧都到晚上了	0.0
400f845c-adef-4117-822b-ad71e35b7d1c	天猫精灵声声音调小一点播放儿歌	天猫精灵声音调小一点播放儿歌	0.0714
400fa7e1-54d8-40a0-8dec-e5ac4ef295a8	天猫精灵东风一号导弹的声音	天猫精灵东风一号导弹的声音	0.0
40107a87-5e0c-438d-9e4f-417a031436ba	来碗热乎的皮蛋瘦肉粥吧	来碗热乎的皮蛋瘦肉粥吧	0.0
4010fd48-541a-4d80-bb2d-d384761f9c14	天猫精灵下一个下午上一个下午四点的闹钟	天猫精灵下一个下放一个下午四点的闹钟	0.1111
4013afcd-4dc9-4296-89d3-e83f769bc371	天猫精灵要煮得烂糊的	天猫精灵要煮得烂糊的	0.0
4016e233-5c75-4e1b-8754-cfed7c31e9eb	来碗热乎的豆腐青菜蛋花汤	来碗热乎的豆腐青菜蛋花汤	0.0
40176e07-e3ac-474b-b1c8-2780a98c068d	天猫精灵一千一百二十五万除以一百八十万	天猫精灵一千一百二十五万除以一百八十万	0.0
40177808-bb35-4590-880c-d29b786db994	天猫精灵来份鸡汤紫菜蛋汤吧热乎的	天猫精灵来份鸡汤紫菜蛋汤吧热乎的	0.0
4017ac40-466b-4cba-a658-fe78443ece38	天猫精灵要碗暖胃的小米粥	天猫精灵要碗养胃的小米粥	0.0833
40187359-0d2c-4e31-a0cb-2875dda6563a	天猫精灵来碗红枣南瓜小米粥养养胃	天猫精灵来碗红枣南瓜小米粥养养胃	0.0
4019a686-c8ac-4bcb-94ba-474350bb0334	天猫精灵把音量调到七十七度	天猫精灵把音量调到七十七度	0.0
401b58b9-64ef-468b-97ea-f669626427e1	天猫精灵要个家常紫菜蛋花汤吧	天猫精灵要个家常紫菜蛋花汤吧	0.0
401ba14a-af8d-4fa0-b443-968427fa0168	天猫精灵来份家常番茄鸡蛋饭吧	天猫精灵来份家常番茄鸡蛋饭吧	0.0
401c0649-bf67-4ba2-8cc7-80a6ffe55825	天猫精灵要碗红枣南瓜甜粥	天猫精灵要碗红枣南瓜甜粥	0.0
401f614e-32a4-45d7-8ccb-d4cb982e6106	天猫精灵你想不想知道我是从哪来的吗	天猫精灵你想不想知道我是从哪来的吗	0.0
401fa674-d2f8-4c12-b8d0-9c01f4a17fdf	天猫精灵来碗热乎的养胃小米粥	天猫精灵来碗热乎的养胃小米粥	0.0
4021fc38-2b1c-4fc1-b8ac-cee01f4dc0ec	天猫精灵天猫精灵来个来个数鸭子循环播放	天猫精灵天猫精灵来个数鸭子循环播放来个	0.2105
4022ef2f-d03b-4014-a862-7cc2f2e7dc07	来碗热乎的皮蛋瘦肉粥吧	来碗热乎的皮蛋瘦肉粥吧	0.0
4023f658-f2a2-42ae-875e-27c44b484e94	天猫精灵请播放猫头鹰的声音	天猫精灵请播放猫头鹰的声音	0.0
40244262-3bc0-4c93-95f3-11bbd16f6f49	天猫精灵关闭婴儿房关闭儿童	天猫精灵关闭婴儿房关闭儿童	0.0
4024d402-b79e-4ef3-b5b8-ea8abbf2f1e8	来碗皮蛋瘦肉热粥	要碗皮蛋瘦肉热粥	0.125
402538a9-7233-4c8a-95aa-33a38180e521	天猫精灵要个红菜苔小炒吧	天猫精灵要个红菜苔小炒吧	0.0
402563e1-968c-4550-acc9-77a0124763ca	天猫精灵鬼的小猪佩奇的声音	天猫精灵鬼的小猪佩奇的声音	0.0
40256fa6-725f-464a-976f-83c1d9f9dfe2	天猫精灵二十一乘十五等于多少	天猫精灵二十一乘十五等于多少	0.0
402783ec-4e67-4fc4-9fe3-dfa4580d5bd8	天猫精灵要碗青菜香菇热乎粥	天猫精灵要碗青菜香菇热乎粥	0.0
402796b2-0d94-44bc-9c50-3ea29133e1e3	天猫精灵我要听歌曲雪宫中学校歌从这里出发	天猫精灵我要听歌曲雪宫中学校歌从这里出发	0.0
40284b6b-0bcf-40ad-8da7-980befa632ae	天猫精灵来碗养胃的小米南瓜瓜粥吧	天猫精灵来碗养胃的小米南瓜粥吧	0.0667
4028915e-d8e6-4802-aa53-3565674274be	来份鲜蛤蜊疙瘩汤	来份鲜蛤蜊疙瘩汤	0.0
4029300a-fd53-41b2-8b1d-5e15a5eb67e8	来份雪菜鸡蛋炒米粉	来份雪菜鸡蛋炒米粉	0.0
402ba370-05ba-4715-87d6-1ad58e6bbf38	天猫精灵来碗花菜小蛋汤吧	天猫精灵来碗花菜小蛋汤吧	0.0
402bacfc-0dc9-483d-a115-66ac595c5e67	天猫精灵九除九加六乘九等于几	天猫精灵九除九加六乘九等于几	0.0
402dd3df-a167-4dc6-b68b-0df9ce116331	天猫精灵来份暖心养胃的排骨汤吧	天猫精灵来份暖心养胃的排骨汤吧	0.0
402ef272-d6ed-41e8-a695-f345392d1716	天猫精灵播放一首托雷基亚奥特曼的歌	天猫精灵播放一首托雷基亚奥特曼的歌	0.0
402fbbc0-436b-4258-a041-1dba5c1684a5	我想听周深的歌少美满	我想听周深的歌小美满	0.1
4030beee-34a4-4587-b004-b4d1247163db	天猫精灵一千五百四十二除以五千八百四十九五七二	天猫精灵一千五百四十二除以五千八百四十九五千二	0.0435
4030d92f-2ca9-4ade-88d3-dc901c418d99	要碗热乎的八宝莲子粥吧	要碗热乎的八宝莲子粥吧	0.0
40315766-f4eb-44cf-9931-a941315f4b20	要个油麦菜小炒吧	要个油麦菜小炒吧	0.0
40322a3a-74a5-4894-82ba-c13589d02265	天猫精灵来碗热乎砂锅牛肉粥	天猫精灵来碗热乎砂锅牛肉粥	0.0
40327e3c-0725-4050-ba8a-7e9c690950d7	天猫精灵二百六加二百九等于多少	天猫精灵二百六加二百九等于多少	0.0
4032ea95-1bba-4ebe-a34a-d421e752bd51	天猫精灵点个西红柿鸡蛋热汤面	天猫精灵点个西红柿鸡蛋热汤面	0.0
4033dd32-19c4-493a-ab0c-a286df4f2b51	天猫精灵来份手撕圆白菜吧	天猫精灵来份手撕圆白菜吧	0.0
40350f09-e25b-4abd-ae24-6af090b189f1	天猫精灵来碗萝卜炖母虾的热汤吧	天猫精灵来碗萝卜炖牛杂的热汤吧	0.1333
4035a6a9-2cab-442d-86ba-99ca09cf838a	天猫精灵我还有一句话跟你说	天猫精灵我还有一句话跟你说	0.0
40365f68-96e4-4de6-af0b-c9903be1f218	天猫精灵播放福尔摩斯探案记	天猫精灵播放福尔摩斯探案集	0.0769
40372799-4ca2-4632-aa5f-00632cdb52aa	天猫精灵要碗皮蛋瘦肉热粥	天猫精灵要碗皮蛋瘦肉热粥	0.0
403860dc-db70-4b42-94dd-3411ac7cecc1	我想知道如何做蝴蝶飞鸟	我想知道如何做壶铃飞鸟	0.1818
40392404-fa6a-46a8-980a-63c8fc67ad2d	天猫精灵一百零一加加加六百零一等于几	天猫精灵一百零一加加加六百零一等于几	0.0
40395bdb-8e4c-4d06-9d59-bc05186c7620	天猫精灵来碗鲜鱼炖豆腐汤吧	天猫精灵来碗鲜鱼炖豆腐汤吧	0.0
4039e8a0-2db0-4eac-a517-4be4d084b10e	天猫精灵来份西兰花小炒吧	天猫精灵来份西兰花小炒吧	0.0
403ad523-acf6-4903-b2e3-63029e9bb1ce	天猫精灵要份蒜香生菜吧	天猫精灵要份蒜香生菜吧	0.0
403b43a0-a302-4098-8c25-c1ce5fb388fa	天猫精灵来份热乎紫菜蛋花汤	天猫精灵来份热乎紫菜蛋花汤	0.0
403b5b91-52a4-42dc-a1e9-e04c852e6bc7	天猫精灵来碗养胃茯苓粥	天猫精灵来碗养胃茯苓粥	0.0
403b6d67-8640-4e42-a9d5-e0bdcc1d6c43	要碗红枣小米粥养养胃	要碗红枣小米粥养养胃	0.0
403b85b0-884e-45a7-b878-9a69459cffc9	天猫精灵来碗山菌养生汤吧	天猫精灵来碗山菌养生汤吧	0.0
403c5a39-46d6-437f-a924-1f2c4da5551a	来点好嚼的东西	来点好嚼的东西	0.0
403ce25a-619c-4048-b021-7fb73667a401	我不要听天猫精灵的声音我要听天猫精灵的声音	我要听天猫精灵的声音我要天猫精灵就的声音	0.15
403d72a3-92d3-4637-b777-9e073abced50	天猫精灵七十乘三十六等于	天猫精灵七十五乘三十六等于	0.0769
403e11a2-ee14-484b-b855-6263be40c833	天猫精灵退出儿童模式	换到快手天猫精灵退出儿童模式	0.2857
403f19aa-4082-4fe9-abc0-d08d54889e3c	天猫精灵来碗紫菜蛋花汤	天猫精灵来碗紫菜蛋花汤	0.0
4040b232-7703-4d4f-b8b3-adf9d258a0ed	天猫精灵把每日播放的音乐关掉	天猫精灵把每日播放音乐关掉	0.0769
4040cea7-2dd3-4c62-8f8c-44b87ab2df1b	天猫精灵八十千克等于多少吨	天猫精灵八十千克等于多少吨	0.0
4041d1e7-2a82-485c-b397-926c8e109321	要碗家常紫菜蛋花汤	要碗家常紫菜蛋花汤	0.0
4044486a-741b-465c-8d51-5beef03786df	来碗暖胃的南瓜小米粥吧	来碗暖胃的南瓜小米粥吧	0.0
40452924-4ac1-4174-9378-79a132d0e520	天猫精灵来份番茄鸡蛋浇头饭软和好下饭	天猫精灵来份番茄鸡蛋浇头饭软和好下饭	0.0
4045b5be-5768-4405-aa2a-3ed57b50c117	天猫精灵一千八百九十九加一千等于几	天猫精灵一千八百九十九加一千等于几	0.0
4046de64-95e1-4df9-8840-599a1ef63b1e	天猫精灵在加纳共和国离婚	天猫精灵在加纳共和国离婚	0.0
4046f7af-0c78-491a-b40c-63fe20d22564	天猫精灵来碗红枣南瓜粥热乎的	天猫精灵来碗红枣南瓜粥热乎的	0.0
40482181-05dd-4d92-83f9-683b685286bb	天猫精灵放一个小青放一个青蛙叫的声音	天猫精灵放一个小青放一个青蛙叫的声音	0.0
4048e023-7699-45bf-aae8-0eddae9f2eae	天猫精灵给我放小爱心的声音	天猫精灵给我放小爱心的声音	0.0
40491545-08ac-4fc5-ac71-0f0fef7c59f0	天猫精灵播放小说斗破苍穹	天猫精灵播放小说斗破苍穹	0.0
40498600-9b5f-4426-88fe-5e868bc41818	天猫精灵给我播放库洛米的声音	天猫精灵给我播放库洛米的声音	0.0
40499405-57c6-4418-92df-fed471df77cb	天猫精灵来份参香乌鸡汤吧	天猫精灵来份参香乌鸡汤吧	0.0
4049c417-121c-4e1a-8713-ef451544cbd0	来碗海带豆腐鲜汤吧	来碗海带豆腐鲜汤吧	0.0
404a72c0-ea67-4cdd-ae57-3e1fb32002cc	天猫精灵来份蒜香油麦菜吧	天猫精灵来份蒜香油麦菜吧	0.0
404b3eea-9dd4-4192-94a4-92575e93bb87	天猫精灵来份白菜粉条炖肉丸	天猫精灵来份白菜粉条炖肉丸	0.0
404b6bf1-d7e7-4a7b-8445-2dddd84754bb	来份西兰花小炒吧	来份西兰花小炒吧	0.0
404cb4d5-35e2-48a0-a45a-5dc75b87f469	三千五百八十六加五千二百九十八等于多少	三千五百八十六加五千二百九十八等于多少	0.0
404d8524-dff3-498d-9279-01e4c70ccece	天猫精灵来碗番茄小排汤吧	天猫精灵来碗番茄小排汤吧	0.0
404d9674-a6c7-4bd8-9afc-8085d1a0a9e1	天猫精灵来份莴笋丝小炒吧	天猫精灵来份莴笋丝小炒吧	0.0
404df98a-b1de-40bd-b4c9-c4dca1ef9461	天猫精灵循环播放蓝鲸的声音快睡蓝鲸要来	天猫精灵循环播放蓝鲸的声音快睡蓝鲸要来	0.0
404eca8b-6751-4f6e-9bb8-32e03c904138	天猫精灵六点二五乘以二十四等于多少	天猫精灵六点二五乘以二十四等于多少	0.0
40519ade-6a15-423a-b6fd-30e5eecd1206	天猫精灵要碗热乎的窝蛋牛肉粥吧	天猫精灵要碗热乎的窝蛋牛肉粥吧	0.0
405247fb-82d4-4d93-a910-0cc0a78dfeb0	天猫精灵要那个鲜味海鲜疙瘩汤吧	天猫精灵要那个鲜味海鲜疙瘩汤吧	0.0
405282ad-02a1-445f-8b20-a695e48662a7	天猫精灵三百六十五加上四百三十七	天猫精灵三百六十五加上四百三十七	0.0
4052a2cf-f24f-4918-be2f-1abd94135b2a	要碗热乎的菌菇汤吧	要碗热乎的菌菇汤吧	0.0
405342a5-df9b-463c-b6fe-d91c685cff93	天猫精灵要碗热乎的皮蛋瘦肉粥吧	天猫精灵要碗热乎的皮蛋瘦肉粥吧	0.0
40543517-5f10-40a9-90ca-8eb941e170ed	来碗番茄鸡蛋汤面吧	来碗番茄鸡蛋汤面吧	0.0
